Марка,Модель,Год выпуска,Двигатель,Мощность,КПП,Привод,Цвет,Пробег,Руль,Поколение,Комплектация,Цена
Лада,2112,2005,"бензин, 1.6 л","89 л.с., налог",механика,передний,серый,1,левый,1 поколение,1.6 MT Базовая 5-дв. 21124,200000
Лада,2107,2009,"бензин, 1.6 л","72 л.с., налог",механика,задний,белый,150 000,0,1 поколение,0,75000
Лада,2106,2002,"бензин, 1.6 л","75 л.с., налог",механика,задний,белый,88 000,левый,1 поколение,0,57999
Лада,2106,1997,"бензин, 1.6 л","75 л.с., налог",механика,задний,белый,60 000,левый,1 поколение,0,93000
Лада,2114 Самара,2009,"бензин, 1.6 л","89 л.с., налог",механика,передний,0,200 000,левый,1 поколение,1.6 MT 211440-24,90000
Лада,21099,2002,"бензин, 1.5 л","78 л.с., налог",механика,передний,серебристый,7 777,левый,1 поколение,1.5i MT 21099-22 Люкс,35000
Лада,2109,2004,"бензин, 1.5 л","78 л.с., налог",механика,передний,серебристый,170 000,левый,"1 поколение, рестайлинг",1.5i MT,10000
Лада,2112,2004,"бензин, 1.5 л","91 л.с., налог",механика,передний,серый,220 000,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,80000
Лада,2101,1982,"бензин, 1.2 л","59 л.с., налог",механика,задний,бежевый,60 000,левый,1 поколение,1.2 MT 21013,40000
Лада,4x4 2121 Нива,1978,"бензин, 1.6 л","73 л.с., налог",механика,4WD,зеленый,54 000,левый,1 поколение,1.6 MT,120000
Лада,2112,2003,"бензин, 1.5 л","91 л.с., налог",механика,передний,серебристый,232 000,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,87000
Лада,2105,1993,"бензин, 1.5 л","71 л.с., налог",механика,задний,белый,666 666,0,1 поколение,1.5 MT5 21053,45000
Лада,Калина,2011,"бензин, 1.6 л","98 л.с., налог",механика,передний,серый,226 000,0,1 поколение,1.6 MT Люкс 11176-48-068,240000
Лада,2115 Самара,2005,"бензин, 1.5 л","76 л.с., налог",механика,передний,серебристый,140 000,левый,1 поколение,1.5i MT Базовая,65000
Лада,2115 Самара,2002,"бензин, 1.5 л","70 л.с., налог",механика,передний,зеленый,311 718,левый,1 поколение,1.5 MT Базовая,90000
Лада,Гранта,2013,"бензин, 1.6 л","98 л.с., налог",АКПП,передний,синий,134 000,левый,1 поколение,1.6 AT Люкс,420000
Лада,2107,2006,"бензин, 1.6 л","74 л.с., налог",механика,задний,белый,19 017,0,1 поколение,0,84000
Лада,2112,2006,"бензин, 1.6 л","89 л.с., налог",механика,передний,зеленый,147 539,левый,1 поколение,1.6 MT Базовая 5-дв. 21124,79999
Лада,21099,1999,"бензин, 1.5 л","70 л.с., налог",механика,передний,зеленый,189 446,левый,1 поколение,1.5 MT 21099-00 Стандарт,66000
Лада,2106,1997,"бензин, 1.6 л","75 л.с., налог",механика,задний,0,73 250,левый,1 поколение,1.6 MT4 2106,95000
Лада,2106,2004,"бензин, 1.6 л","75 л.с., налог",механика,задний,белый,75 000,левый,1 поколение,1.6 MT5 2106,95000
Лада,2105,1999,"бензин, 1.6 л","80 л.с., налог",механика,задний,фиолетовый,65 293,0,1 поколение,1.6 MT 21054 Спецверсия для милиции,60000
Лада,2114 Самара,2013,"бензин, 1.6 л","81 л.с., налог",механика,передний,черный,105 000,левый,1 поколение,1.6 MT 21144-40-021,280000
Лада,4x4 2121 Нива,1997,"бензин, 1.7 л","80 л.с., налог",механика,4WD,белый,140 000,левый,1 поколение,1.7 MT,120000
Лада,2105,1998,"бензин, 1.5 л","71 л.с., налог",механика,задний,синий,74 000,0,1 поколение,0,55000
Лада,2106,2001,"бензин, 1.6 л","75 л.с., налог",механика,задний,синий,175 000,левый,1 поколение,1.6 MT4 2106,75000
Лада,Гранта,2013,"бензин, 1.6 л","98 л.с., налог",АКПП,передний,серый,125 420,левый,1 поколение,1.6 AT Люкс,360000
Лада,21099,2000,"бензин, 1.5 л","70 л.с., налог",механика,передний,голубой,185 621,левый,1 поколение,1.5 MT 21099-00 Стандарт,60000
Лада,2104,2004,"бензин, 1.5 л","71 л.с., налог",механика,задний,синий,40 000,левый,1 поколение,1.5 MT4 21043,75000
Лада,2112,2002,"бензин, 1.5 л","91 л.с., налог",механика,передний,серебристый,135 800,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,150000
Лада,2106,1992,"бензин, 1.5 л","72 л.с., налог",механика,задний,белый,100 000,левый,1 поколение,0,59000
Лада,2114 Самара,2005,"бензин, 1.5 л","77 л.с., налог",механика,передний,черный,150 000,левый,1 поколение,1.5 MT Базовая,140000
Лада,Гранта,2020,"бензин, 1.6 л","87 л.с., налог",механика,передний,белый,21 000,левый,"1 поколение, рестайлинг",1.6 MT Standart,260000
Лада,2110,2001,"бензин, 1.5 л","71 л.с., налог",механика,передний,голубой,58 678,0,1 поколение,1.5 MT 2110,75000
Лада,2109,2000,"бензин, 1.5 л","68 л.с., налог",механика,передний,0,280 000,левый,"1 поколение, рестайлинг",0,75000
Лада,2108,1997,"бензин, 1.5 л","70 л.с., налог",механика,передний,0,220 000,левый,"1 поколение, рестайлинг",0,45000
Лада,2106,1996,"бензин, 1.5 л","72 л.с., налог",механика,задний,0,100 000,левый,1 поколение,0,57000
Лада,2112,2003,"бензин, 1.5 л","91 л.с., налог",механика,передний,серебристый,80,левый,1 поколение,1.5 MT Базовая 5-дв. 2112,125000
Лада,2112,2004,0,0,0,0,серебристый,220 000,левый,1 поколение,0,70000
